,PMI,CPI,VIX,T10Y2Y,HY_SPREAD
1988-06-17,57.8497,118.0,,0.92,
1988-06-20,57.8497,118.0,,0.88,
1988-06-21,57.8497,118.0,,0.88,
1988-06-22,57.8497,118.0,,0.86,
1988-06-23,57.8497,118.0,,0.83,
1988-06-24,57.8497,118.0,,0.82,
1988-06-27,57.8497,118.0,,0.84,
1988-06-28,57.8497,118.0,,0.82,
1988-06-29,57.8497,118.0,,0.85,
1988-06-30,57.8497,118.0,,0.8,
1988-07-01,57.8314,118.5,,0.79,
1988-07-04,57.8314,118.5,,0.79,
1988-07-05,57.8314,118.5,,0.78,
1988-07-06,57.8314,118.5,,0.84,
1988-07-07,57.8314,118.5,,0.82,
1988-07-08,57.8314,118.5,,0.79,
1988-07-11,57.8314,118.5,,0.77,
1988-07-12,57.8314,118.5,,0.81,
1988-07-13,57.8314,118.5,,0.85,
1988-07-14,57.8314,118.5,,0.79,
1988-07-15,57.8314,118.5,,0.77,
1988-07-18,57.8314,118.5,,0.8,
1988-07-19,57.8314,118.5,,0.78,
1988-07-20,57.8314,118.5,,0.8,
1988-07-21,57.8314,118.5,,0.77,
1988-07-22,57.8314,118.5,,0.76,
1988-07-25,57.8314,118.5,,0.73,
1988-07-26,57.8314,118.5,,0.74,
1988-07-27,57.8314,118.5,,0.7,
1988-07-28,57.8314,118.5,,0.72,
1988-07-29,57.8314,118.5,,0.73,
1988-08-01,57.916,119.0,,0.71,
1988-08-02,57.916,119.0,,0.68,
1988-08-03,57.916,119.0,,0.7,
1988-08-04,57.916,119.0,,0.68,
1988-08-05,57.916,119.0,,0.65,
1988-08-08,57.916,119.0,,0.64,
1988-08-09,57.916,119.0,,0.61,
1988-08-10,57.916,119.0,,0.66,
1988-08-11,57.916,119.0,,0.67,
1988-08-12,57.916,119.0,,0.68,
1988-08-15,57.916,119.0,,0.67,
1988-08-16,57.916,119.0,,0.63,
1988-08-17,57.916,119.0,,0.64,
1988-08-18,57.916,119.0,,0.61,
1988-08-19,57.916,119.0,,0.61,
1988-08-22,57.916,119.0,,0.61,
1988-08-23,57.916,119.0,,0.61,
1988-08-24,57.916,119.0,,0.61,
1988-08-25,57.916,119.0,,0.63,
1988-08-26,57.916,119.0,,0.6,
1988-08-29,57.916,119.0,,0.55,
1988-08-30,57.916,119.0,,0.54,
1988-08-31,57.916,119.0,,0.54,
1988-09-01,58.106,119.5,,0.57,
1988-09-02,58.106,119.5,,0.55,
1988-09-05,58.106,119.5,,0.55,
1988-09-06,58.106,119.5,,0.52,
1988-09-07,58.106,119.5,,0.54,
1988-09-08,58.106,119.5,,0.54,
1988-09-09,58.106,119.5,,0.51,
1988-09-12,58.106,119.5,,0.53,
1988-09-13,58.106,119.5,,0.54,
1988-09-14,58.106,119.5,,0.52,
1988-09-15,58.106,119.5,,0.52,
1988-09-16,58.106,119.5,,0.53,
1988-09-19,58.106,119.5,,0.53,
1988-09-20,58.106,119.5,,0.52,
1988-09-21,58.106,119.5,,0.53,
1988-09-22,58.106,119.5,,0.51,
1988-09-23,58.106,119.5,,0.5,
1988-09-26,58.106,119.5,,0.48,
1988-09-27,58.106,119.5,,0.49,
1988-09-28,58.106,119.5,,0.47,
1988-09-29,58.106,119.5,,0.45,
1988-09-30,58.106,119.5,,0.44,
1988-10-01,58.3438,119.9,,0.44,
1988-10-03,58.3438,119.9,,0.43,
1988-10-04,58.3438,119.9,,0.44,
1988-10-05,58.3438,119.9,,0.44,
1988-10-06,58.3438,119.9,,0.44,
1988-10-07,58.3438,119.9,,0.44,
1988-10-10,58.3438,119.9,,0.44,
1988-10-11,58.3438,119.9,,0.46,
1988-10-12,58.3438,119.9,,0.49,
1988-10-13,58.3438,119.9,,0.48,
1988-10-14,58.3438,119.9,,0.48,
1988-10-17,58.3438,119.9,,0.46,
1988-10-18,58.3438,119.9,,0.45,
1988-10-19,58.3438,119.9,,0.44,
1988-10-20,58.3438,119.9,,0.41,
1988-10-21,58.3438,119.9,,0.43,
1988-10-24,58.3438,119.9,,0.41,
1988-10-25,58.3438,119.9,,0.41,
1988-10-26,58.3438,119.9,,0.45,
1988-10-27,58.3438,119.9,,0.45,
1988-10-28,58.3438,119.9,,0.42,
1988-10-31,58.3438,119.9,,0.4,
1988-11-01,58.566,120.3,,0.43,
1988-11-02,58.566,120.3,,0.44,
1988-11-03,58.566,120.3,,0.42,
1988-11-04,58.566,120.3,,0.46,
1988-11-07,58.566,120.3,,0.41,
1988-11-08,58.566,120.3,,0.38,
1988-11-09,58.566,120.3,,0.34,
1988-11-10,58.566,120.3,,0.3,
1988-11-11,58.566,120.3,,0.3,
1988-11-14,58.566,120.3,,0.29,
1988-11-15,58.566,120.3,,0.23,
1988-11-16,58.566,120.3,,0.25,
1988-11-17,58.566,120.3,,0.31,
1988-11-18,58.566,120.3,,0.28,
1988-11-21,58.566,120.3,,0.23,
1988-11-22,58.566,120.3,,0.21,
1988-11-23,58.566,120.3,,0.21,
1988-11-24,58.566,120.3,,0.21,
1988-11-25,58.566,120.3,,0.19,
1988-11-28,58.566,120.3,,0.16,
1988-11-29,58.566,120.3,,0.17,
1988-11-30,58.566,120.3,,0.22,
1988-12-01,58.8432,120.7,,0.15,
1988-12-02,58.8432,120.7,,0.06,
1988-12-05,58.8432,120.7,,0.04,
1988-12-06,58.8432,120.7,,0.07,
1988-12-07,58.8432,120.7,,0.07,
1988-12-08,58.8432,120.7,,0.02,
1988-12-09,58.8432,120.7,,0.04,
1988-12-12,58.8432,120.7,,0.03,
1988-12-13,58.8432,120.7,,-0.01,
1988-12-14,58.8432,120.7,,-0.01,
1988-12-15,58.8432,120.7,,-0.01,
1988-12-16,58.8432,120.7,,-0.01,
1988-12-19,58.8432,120.7,,-0.03,
1988-12-20,58.8432,120.7,,-0.03,
1988-12-21,58.8432,120.7,,-0.02,
1988-12-22,58.8432,120.7,,0.03,
1988-12-23,58.8432,120.7,,0.01,
1988-12-26,58.8432,120.7,,0.01,
1988-12-27,58.8432,120.7,,-0.02,
1988-12-28,58.8432,120.7,,-0.02,
1988-12-29,58.8432,120.7,,0.0,
1988-12-30,58.8432,120.7,,0.0,
1989-01-01,59.3488,121.2,,0.0,
1989-01-02,59.3488,121.2,,0.0,
1989-01-03,59.3488,121.2,,0.02,
1989-01-04,59.3488,121.2,,-0.03,
1989-01-05,59.3488,121.2,,-0.05,
1989-01-06,59.3488,121.2,,-0.07,
1989-01-09,59.3488,121.2,,-0.06,
1989-01-10,59.3488,121.2,,-0.01,
1989-01-11,59.3488,121.2,,-0.05,
1989-01-12,59.3488,121.2,,-0.06,
1989-01-13,59.3488,121.2,,-0.08,
1989-01-16,59.3488,121.2,,-0.08,
1989-01-17,59.3488,121.2,,-0.1,
1989-01-18,59.3488,121.2,,-0.14,
1989-01-19,59.3488,121.2,,-0.09,
1989-01-20,59.3488,121.2,,-0.1,
1989-01-23,59.3488,121.2,,-0.13,
1989-01-24,59.3488,121.2,,-0.14,
1989-01-25,59.3488,121.2,,-0.11,
1989-01-26,59.3488,121.2,,-0.15,
1989-01-27,59.3488,121.2,,-0.12,
1989-01-30,59.3488,121.2,,-0.1,
1989-01-31,59.3488,121.2,,-0.11,
1989-02-01,58.7421,121.6,,-0.13,
1989-02-02,58.7421,121.6,,-0.14,
1989-02-03,58.7421,121.6,,-0.22,
1989-02-06,58.7421,121.6,,-0.24,
1989-02-07,58.7421,121.6,,-0.23,
1989-02-08,58.7421,121.6,,-0.26,
1989-02-09,58.7421,121.6,,-0.15,
1989-02-10,58.7421,121.6,,-0.18,
1989-02-13,58.7421,121.6,,-0.19,
1989-02-14,58.7421,121.6,,-0.2,
1989-02-15,58.7421,121.6,,-0.19,
1989-02-16,58.7421,121.6,,-0.16,
1989-02-17,58.7421,121.6,,-0.17,
1989-02-20,58.7421,121.6,,-0.17,
1989-02-21,58.7421,121.6,,-0.19,
1989-02-22,58.7421,121.6,,-0.19,
1989-02-23,58.7421,121.6,,-0.24,
1989-02-24,58.7421,121.6,,-0.28,
1989-02-27,58.7421,121.6,,-0.26,
1989-02-28,58.7421,121.6,,-0.23,
1989-03-01,58.6657,122.2,,-0.19,
1989-03-02,58.6657,122.2,,-0.21,
1989-03-03,58.6657,122.2,,-0.19,
1989-03-06,58.6657,122.2,,-0.2,
1989-03-07,58.6657,122.2,,-0.22,
1989-03-08,58.6657,122.2,,-0.25,
1989-03-09,58.6657,122.2,,-0.24,
1989-03-10,58.6657,122.2,,-0.32,
1989-03-13,58.6657,122.2,,-0.29,
1989-03-14,58.6657,122.2,,-0.32,
1989-03-15,58.6657,122.2,,-0.31,
1989-03-16,58.6657,122.2,,-0.31,
1989-03-17,58.6657,122.2,,-0.35,
1989-03-20,58.6657,122.2,,-0.37,
1989-03-21,58.6657,122.2,,-0.39,
1989-03-22,58.6657,122.2,,-0.36,
1989-03-23,58.6657,122.2,,-0.38,
1989-03-24,58.6657,122.2,,-0.38,
1989-03-27,58.6657,122.2,,-0.41,
1989-03-28,58.6657,122.2,,-0.45,
1989-03-29,58.6657,122.2,,-0.44,
1989-03-30,58.6657,122.2,,-0.45,
1989-03-31,58.6657,122.2,,-0.43,
1989-04-01,58.7845,123.1,,-0.43,
1989-04-03,58.7845,123.1,,-0.35,
1989-04-04,58.7845,123.1,,-0.3,
1989-04-05,58.7845,123.1,,-0.28,
1989-04-06,58.7845,123.1,,-0.34,
1989-04-07,58.7845,123.1,,-0.3,
1989-04-10,58.7845,123.1,,-0.3,
1989-04-11,58.7845,123.1,,-0.3,
1989-04-12,58.7845,123.1,,-0.3,
1989-04-13,58.7845,123.1,,-0.32,
1989-04-14,58.7845,123.1,,-0.25,
1989-04-17,58.7845,123.1,,-0.28,
1989-04-18,58.7845,123.1,,-0.22,
1989-04-19,58.7845,123.1,,-0.22,
1989-04-20,58.7845,123.1,,-0.26,
1989-04-21,58.7845,123.1,,-0.29,
1989-04-24,58.7845,123.1,,-0.31,
1989-04-25,58.7845,123.1,,-0.29,
1989-04-26,58.7845,123.1,,-0.23,
1989-04-27,58.7845,123.1,,-0.18,
1989-04-28,58.7845,123.1,,-0.2,
1989-05-01,58.292,123.7,,-0.22,
1989-05-02,58.292,123.7,,-0.19,
1989-05-03,58.292,123.7,,-0.15,
1989-05-04,58.292,123.7,,-0.15,
1989-05-05,58.292,123.7,,-0.05,
1989-05-08,58.292,123.7,,-0.05,
1989-05-09,58.292,123.7,,-0.08,
1989-05-10,58.292,123.7,,-0.11,
1989-05-11,58.292,123.7,,-0.04,
1989-05-12,58.292,123.7,,-0.01,
1989-05-15,58.292,123.7,,-0.09,
1989-05-16,58.292,123.7,,-0.13,
1989-05-17,58.292,123.7,,-0.16,
1989-05-18,58.292,123.7,,-0.22,
1989-05-19,58.292,123.7,,-0.23,
1989-05-22,58.292,123.7,,-0.26,
1989-05-23,58.292,123.7,,-0.23,
1989-05-24,58.292,123.7,,-0.19,
1989-05-25,58.292,123.7,,-0.25,
1989-05-26,58.292,123.7,,-0.23,
1989-05-29,58.292,123.7,,-0.23,
1989-05-30,58.292,123.7,,-0.23,
1989-05-31,58.292,123.7,,-0.22,
1989-06-01,58.3993,124.1,,-0.21,
1989-06-02,58.3993,124.1,,-0.09,
1989-06-05,58.3993,124.1,,-0.08,
1989-06-06,58.3993,124.1,,-0.09,
1989-06-07,58.3993,124.1,,-0.11,
1989-06-08,58.3993,124.1,,-0.06,
1989-06-09,58.3993,124.1,,-0.13,
1989-06-12,58.3993,124.1,,-0.13,
1989-06-13,58.3993,124.1,,-0.16,
1989-06-14,58.3993,124.1,,-0.16,
1989-06-15,58.3993,124.1,,-0.15,
1989-06-16,58.3993,124.1,,-0.18,
1989-06-19,58.3993,124.1,,-0.18,
1989-06-20,58.3993,124.1,,-0.19,
1989-06-21,58.3993,124.1,,-0.16,
1989-06-22,58.3993,124.1,,-0.17,
1989-06-23,58.3993,124.1,,-0.14,
1989-06-26,58.3993,124.1,,-0.17,
1989-06-27,58.3993,124.1,,-0.16,
1989-06-28,58.3993,124.1,,-0.1,
1989-06-29,58.3993,124.1,,-0.04,
1989-06-30,58.3993,124.1,,0.02,
1989-07-01,57.6942,124.5,,0.02,
1989-07-03,57.6942,124.5,,0.07,
1989-07-04,57.6942,124.5,,0.07,
1989-07-05,57.6942,124.5,,0.12,
1989-07-06,57.6942,124.5,,0.14,
1989-07-07,57.6942,124.5,,0.19,
1989-07-10,57.6942,124.5,,0.18,
1989-07-11,57.6942,124.5,,0.19,
1989-07-12,57.6942,124.5,,0.26,
1989-07-13,57.6942,124.5,,0.26,
1989-07-14,57.6942,124.5,,0.21,
1989-07-17,57.6942,124.5,,0.2,
1989-07-18,57.6942,124.5,,0.18,
1989-07-19,57.6942,124.5,,0.19,
1989-07-20,57.6942,124.5,,0.2,
1989-07-21,57.6942,124.5,,0.16,
1989-07-24,57.6942,124.5,,0.12,
1989-07-25,57.6942,124.5,,0.17,
1989-07-26,57.6942,124.5,,0.27,
1989-07-27,57.6942,124.5,,0.27,
1989-07-28,57.6942,124.5,,0.31,
1989-07-31,57.6942,124.5,,0.29,
1989-08-01,58.269,124.5,,0.28,
1989-08-02,58.269,124.5,,0.23,
1989-08-03,58.269,124.5,,0.2,
1989-08-04,58.269,124.5,,0.08,
1989-08-07,58.269,124.5,,0.02,
1989-08-08,58.269,124.5,,0.04,
1989-08-09,58.269,124.5,,0.06,
1989-08-10,58.269,124.5,,0.03,
1989-08-11,58.269,124.5,,-0.03,
1989-08-14,58.269,124.5,,-0.07,
1989-08-15,58.269,124.5,,-0.08,
1989-08-16,58.269,124.5,,-0.05,
1989-08-17,58.269,124.5,,-0.08,
1989-08-18,58.269,124.5,,-0.11,
1989-08-21,58.269,124.5,,-0.12,
1989-08-22,58.269,124.5,,-0.14,
1989-08-23,58.269,124.5,,-0.12,
1989-08-24,58.269,124.5,,-0.12,
1989-08-25,58.269,124.5,,-0.13,
1989-08-28,58.269,124.5,,-0.14,
1989-08-29,58.269,124.5,,-0.17,
1989-08-30,58.269,124.5,,-0.16,
1989-08-31,58.269,124.5,,-0.16,
1989-09-01,58.1581,124.8,,-0.18,
1989-09-04,58.1581,124.8,,-0.18,
1989-09-05,58.1581,124.8,,-0.18,
1989-09-06,58.1581,124.8,,-0.18,
1989-09-07,58.1581,124.8,,-0.18,
1989-09-08,58.1581,124.8,,-0.13,
1989-09-11,58.1581,124.8,,-0.07,
1989-09-12,58.1581,124.8,,-0.05,
1989-09-13,58.1581,124.8,,-0.02,
1989-09-14,58.1581,124.8,,0.04,
1989-09-15,58.1581,124.8,,0.03,
1989-09-18,58.1581,124.8,,-0.03,
1989-09-19,58.1581,124.8,,-0.05,
1989-09-20,58.1581,124.8,,-0.12,
1989-09-21,58.1581,124.8,,-0.12,
1989-09-22,58.1581,124.8,,-0.12,
1989-09-25,58.1581,124.8,,-0.11,
1989-09-26,58.1581,124.8,,-0.06,
1989-09-27,58.1581,124.8,,-0.09,
1989-09-28,58.1581,124.8,,-0.11,
1989-09-29,58.1581,124.8,,-0.15,
1989-10-01,58.0052,125.4,,-0.15,
1989-10-02,58.0052,125.4,,-0.2,
1989-10-03,58.0052,125.4,,-0.16,
1989-10-04,58.0052,125.4,,-0.15,
1989-10-05,58.0052,125.4,,-0.16,
1989-10-06,58.0052,125.4,,-0.07,
1989-10-09,58.0052,125.4,,-0.07,
1989-10-10,58.0052,125.4,,-0.03,
1989-10-11,58.0052,125.4,,-0.01,
1989-10-12,58.0052,125.4,,0.03,
1989-10-13,58.0052,125.4,,0.18,
1989-10-16,58.0052,125.4,,0.13,
1989-10-17,58.0052,125.4,,0.17,
1989-10-18,58.0052,125.4,,0.18,
1989-10-19,58.0052,125.4,,0.09,
1989-10-20,58.0052,125.4,,0.06,
1989-10-23,58.0052,125.4,,0.04,
1989-10-24,58.0052,125.4,,0.09,
1989-10-25,58.0052,125.4,,0.1,
1989-10-26,58.0052,125.4,,0.1,
1989-10-27,58.0052,125.4,,0.07,
1989-10-30,58.0052,125.4,,0.07,
1989-10-31,58.0052,125.4,,0.07,
1989-11-01,58.1286,125.9,,0.04,
1989-11-02,58.1286,125.9,,0.06,
1989-11-03,58.1286,125.9,,-0.05,
1989-11-06,58.1286,125.9,,-0.04,
1989-11-07,58.1286,125.9,,0.03,
1989-11-08,58.1286,125.9,,0.09,
1989-11-09,58.1286,125.9,,0.1,
1989-11-10,58.1286,125.9,,0.09,
1989-11-13,58.1286,125.9,,0.07,
1989-11-14,58.1286,125.9,,0.12,
1989-11-15,58.1286,125.9,,0.13,
1989-11-16,58.1286,125.9,,0.11,
1989-11-17,58.1286,125.9,,0.11,
1989-11-20,58.1286,125.9,,0.09,
1989-11-21,58.1286,125.9,,0.08,
1989-11-22,58.1286,125.9,,0.15,
1989-11-23,58.1286,125.9,,0.15,
1989-11-24,58.1286,125.9,,0.16,
1989-11-27,58.1286,125.9,,0.06,
1989-11-28,58.1286,125.9,,0.08,
1989-11-29,58.1286,125.9,,0.08,
1989-11-30,58.1286,125.9,,0.09,
1989-12-01,58.1469,126.3,,0.11,
1989-12-04,58.1469,126.3,,0.1,
1989-12-05,58.1469,126.3,,0.1,
1989-12-06,58.1469,126.3,,0.05,
1989-12-07,58.1469,126.3,,0.03,
1989-12-08,58.1469,126.3,,0.04,
1989-12-11,58.1469,126.3,,0.05,
1989-12-12,58.1469,126.3,,0.04,
1989-12-13,58.1469,126.3,,0.0,
1989-12-14,58.1469,126.3,,0.04,
1989-12-15,58.1469,126.3,,0.05,
1989-12-18,58.1469,126.3,,0.02,
1989-12-19,58.1469,126.3,,0.06,
1989-12-20,58.1469,126.3,,0.13,
1989-12-21,58.1469,126.3,,0.09,
1989-12-22,58.1469,126.3,,0.08,
1989-12-25,58.1469,126.3,,0.08,
1989-12-26,58.1469,126.3,,0.05,
1989-12-27,58.1469,126.3,,0.04,
1989-12-28,58.1469,126.3,,0.04,
1989-12-29,58.1469,126.3,,0.06,
1990-01-01,58.1016,127.5,,0.06,
1990-01-02,58.1016,127.5,17.24,0.07,
1990-01-03,58.1016,127.5,18.19,0.05,
1990-01-04,58.1016,127.5,19.22,0.06,
1990-01-05,58.1016,127.5,20.11,0.09,
1990-01-08,58.1016,127.5,20.26,0.12,
1990-01-09,58.1016,127.5,22.2,0.11,
1990-01-10,58.1016,127.5,22.44,0.12,
1990-01-11,58.1016,127.5,20.05,0.13,
1990-01-12,58.1016,127.5,24.64,0.17,
1990-01-15,58.1016,127.5,26.34,0.17,
1990-01-16,58.1016,127.5,24.18,0.1,
1990-01-17,58.1016,127.5,24.16,0.1,
1990-01-18,58.1016,127.5,24.34,0.07,
1990-01-19,58.1016,127.5,22.5,0.06,
1990-01-22,58.1016,127.5,26.7,0.09,
1990-01-23,58.1016,127.5,24.72,0.08,
1990-01-24,58.1016,127.5,25.39,0.18,
1990-01-25,58.1016,127.5,25.63,0.18,
1990-01-26,58.1016,127.5,26.28,0.21,
1990-01-29,58.1016,127.5,26.44,0.2,
1990-01-30,58.1016,127.5,27.25,0.21,
1990-01-31,58.1016,127.5,25.36,0.15,
1990-02-01,58.9161,128.0,24.87,0.14,
1990-02-02,58.9161,128.0,24.32,0.13,
1990-02-05,58.9161,128.0,24.54,0.16,
1990-02-06,58.9161,128.0,24.69,0.15,
1990-02-07,58.9161,128.0,24.29,0.1,
1990-02-08,58.9161,128.0,23.77,0.12,
1990-02-09,58.9161,128.0,23.69,0.06,
1990-02-12,58.9161,128.0,24.38,0.08,
1990-02-13,58.9161,128.0,23.76,0.14,
1990-02-14,58.9161,128.0,22.05,0.09,
1990-02-15,58.9161,128.0,19.71,0.08,
1990-02-16,58.9161,128.0,20.78,0.06,
1990-02-19,58.9161,128.0,20.78,0.06,
1990-02-20,58.9161,128.0,22.78,0.1,
1990-02-21,58.9161,128.0,23.89,0.12,
1990-02-22,58.9161,128.0,22.54,0.09,
1990-02-23,58.9161,128.0,23.69,0.1,
1990-02-26,58.9161,128.0,23.56,0.08,
1990-02-27,58.9161,128.0,22.69,0.07,
1990-02-28,58.9161,128.0,21.99,0.08,
1990-03-01,59.2408,128.6,21.9,0.06,
1990-03-02,59.2408,128.6,21.34,0.06,
1990-03-05,59.2408,128.6,22.03,0.1,
1990-03-06,59.2408,128.6,20.55,0.05,
1990-03-07,59.2408,128.6,19.1,0.04,
1990-03-08,59.2408,128.6,19.74,-0.02,
1990-03-09,59.2408,128.6,20.3,-0.08,
1990-03-12,59.2408,128.6,20.07,-0.08,
1990-03-13,59.2408,128.6,21.05,-0.04,
1990-03-14,59.2408,128.6,19.65,-0.04,
1990-03-15,59.2408,128.6,18.81,-0.05,
1990-03-16,59.2408,128.6,17.62,-0.05,
1990-03-19,59.2408,128.6,18.29,-0.09,
1990-03-20,59.2408,128.6,19.06,-0.14,
1990-03-21,59.2408,128.6,20.1,-0.14,
1990-03-22,59.2408,128.6,22.74,-0.09,
1990-03-23,59.2408,128.6,20.46,-0.09,
1990-03-26,59.2408,128.6,19.59,-0.1,
1990-03-27,59.2408,128.6,21.01,-0.07,
1990-03-28,59.2408,128.6,19.77,-0.06,
1990-03-29,59.2408,128.6,18.46,-0.02,
1990-03-30,59.2408,128.6,19.73,0.01,
1990-04-01,58.9909,128.9,19.73,0.01,
1990-04-02,58.9909,128.9,22.84,0.03,
1990-04-03,58.9909,128.9,20.44,0.02,
1990-04-04,58.9909,128.9,22.03,0.01,
1990-04-05,58.9909,128.9,21.21,0.03,
1990-04-06,58.9909,128.9,21.76,0.04,
1990-04-09,58.9909,128.9,22.3,0.05,
1990-04-10,58.9909,128.9,21.69,0.06,
1990-04-11,58.9909,128.9,17.73,0.07,
1990-04-12,58.9909,128.9,19.8,0.07,
1990-04-13,58.9909,128.9,19.8,0.07,
1990-04-16,58.9909,128.9,20.75,0.07,
1990-04-17,58.9909,128.9,20.38,0.07,
1990-04-18,58.9909,128.9,22.67,0.07,
1990-04-19,58.9909,128.9,22.46,0.06,
1990-04-20,58.9909,128.9,23.33,0.13,
1990-04-23,58.9909,128.9,24.16,0.11,
1990-04-24,58.9909,128.9,21.7,0.08,
1990-04-25,58.9909,128.9,20.86,0.06,
1990-04-26,58.9909,128.9,20.25,0.04,
1990-04-27,58.9909,128.9,22.19,0.08,
1990-04-30,58.9909,128.9,19.52,0.08,
1990-05-01,59.173,129.1,18.43,0.06,
1990-05-02,59.173,129.1,19.32,0.04,
1990-05-03,59.173,129.1,17.81,0.06,
1990-05-04,59.173,129.1,17.28,0.14,
1990-05-07,59.173,129.1,17.65,0.13,
1990-05-08,59.173,129.1,18.49,0.16,
1990-05-09,59.173,129.1,18.64,0.13,
1990-05-10,59.173,129.1,18.59,0.13,
1990-05-11,59.173,129.1,19.81,0.09,
1990-05-14,59.173,129.1,20.14,0.1,
1990-05-15,59.173,129.1,19.49,0.11,
1990-05-16,59.173,129.1,17.71,0.14,
1990-05-17,59.173,129.1,17.27,0.13,
1990-05-18,59.173,129.1,17.2,0.12,
1990-05-21,59.173,129.1,16.72,0.13,
1990-05-22,59.173,129.1,17.84,0.11,
1990-05-23,59.173,129.1,17.18,0.1,
1990-05-24,59.173,129.1,17.7,0.13,
1990-05-25,59.173,129.1,17.32,0.16,
1990-05-28,59.173,129.1,17.32,0.16,
1990-05-29,59.173,129.1,18.75,0.14,
1990-05-30,59.173,129.1,17.44,0.14,
1990-05-31,59.173,129.1,17.37,0.1,
1990-06-01,59.3691,129.9,17.09,0.11,
1990-06-04,59.3691,129.9,18.39,0.13,
1990-06-05,59.3691,129.9,18.97,0.13,
1990-06-06,59.3691,129.9,17.42,0.12,
1990-06-07,59.3691,129.9,16.88,0.12,
1990-06-08,59.3691,129.9,17.58,0.13,
1990-06-11,59.3691,129.9,16.34,0.12,
1990-06-12,59.3691,129.9,16.6,0.12,
1990-06-13,59.3691,129.9,17.38,0.13,
1990-06-14,59.3691,129.9,17.4,0.14,
1990-06-15,59.3691,129.9,15.9,0.13,
1990-06-18,59.3691,129.9,17.71,0.11,
1990-06-19,59.3691,129.9,15.23,0.1,
1990-06-20,59.3691,129.9,15.27,0.12,
1990-06-21,59.3691,129.9,14.72,0.11,
1990-06-22,59.3691,129.9,19.36,0.11,
1990-06-25,59.3691,129.9,17.06,0.13,
1990-06-26,59.3691,129.9,16.29,0.15,
1990-06-27,59.3691,129.9,16.0,0.15,
1990-06-28,59.3691,129.9,16.18,0.16,
1990-06-29,59.3691,129.9,15.5,0.19,
1990-07-01,59.2271,130.5,15.5,0.19,
1990-07-02,59.2271,130.5,16.26,0.18,
1990-07-03,59.2271,130.5,16.11,0.2,
1990-07-04,59.2271,130.5,16.11,0.2,
1990-07-05,59.2271,130.5,17.25,0.2,
1990-07-06,59.2271,130.5,16.41,0.19,
1990-07-09,59.2271,130.5,16.66,0.18,
1990-07-10,59.2271,130.5,16.92,0.17,
1990-07-11,59.2271,130.5,16.68,0.17,
1990-07-12,59.2271,130.5,17.06,0.3,
1990-07-13,59.2271,130.5,17.09,0.32,
1990-07-16,59.2271,130.5,16.75,0.29,
1990-07-17,59.2271,130.5,16.66,0.31,
1990-07-18,59.2271,130.5,18.9,0.37,
1990-07-19,59.2271,130.5,18.56,0.38,
1990-07-20,59.2271,130.5,15.63,0.4,
1990-07-23,59.2271,130.5,23.68,0.43,
1990-07-24,59.2271,130.5,21.79,0.41,
1990-07-25,59.2271,130.5,20.19,0.41,
1990-07-26,59.2271,130.5,20.26,0.41,
1990-07-27,59.2271,130.5,21.12,0.42,
1990-07-30,59.2271,130.5,21.16,0.41,
1990-07-31,59.2271,130.5,21.11,0.45,
1990-08-01,59.4404,131.6,21.64,0.44,
1990-08-02,59.4404,131.6,20.43,0.51,
1990-08-03,59.4404,131.6,28.74,0.64,
1990-08-06,59.4404,131.6,35.91,0.81,
1990-08-07,59.4404,131.6,32.75,0.74,
1990-08-08,59.4404,131.6,28.27,0.75,
1990-08-09,59.4404,131.6,24.39,0.67,
1990-08-10,59.4404,131.6,25.75,0.73,
1990-08-13,59.4404,131.6,25.74,0.77,
1990-08-14,59.4404,131.6,24.18,0.72,
1990-08-15,59.4404,131.6,23.31,0.7,
1990-08-16,59.4404,131.6,27.16,0.67,
1990-08-17,59.4404,131.6,27.53,0.69,
1990-08-20,59.4404,131.6,26.46,0.68,
1990-08-21,59.4404,131.6,28.9,0.65,
1990-08-22,59.4404,131.6,30.55,0.65,
1990-08-23,59.4404,131.6,36.47,0.74,
1990-08-24,59.4404,131.6,33.93,0.73,
1990-08-27,59.4404,131.6,29.63,0.69,
1990-08-28,59.4404,131.6,29.12,0.71,
1990-08-29,59.4404,131.6,27.38,0.68,
1990-08-30,59.4404,131.6,29.89,0.74,
1990-08-31,59.4404,131.6,29.9,0.79,
1990-09-01,59.3611,132.5,29.9,0.79,
1990-09-03,59.3611,132.5,29.9,0.79,
1990-09-04,59.3611,132.5,29.58,0.81,
1990-09-05,59.3611,132.5,28.52,0.82,
1990-09-06,59.3611,132.5,30.19,0.78,
1990-09-07,59.3611,132.5,28.73,0.77,
1990-09-10,59.3611,132.5,29.34,0.76,
1990-09-11,59.3611,132.5,28.38,0.73,
1990-09-12,59.3611,132.5,28.12,0.77,
1990-09-13,59.3611,132.5,29.33,0.81,
1990-09-14,59.3611,132.5,30.56,0.84,
1990-09-17,59.3611,132.5,29.55,0.85,
1990-09-18,59.3611,132.5,28.82,0.87,
1990-09-19,59.3611,132.5,27.88,0.8,
1990-09-20,59.3611,132.5,28.66,0.81,
1990-09-21,59.3611,132.5,30.04,0.87,
1990-09-24,59.3611,132.5,30.56,0.83,
1990-09-25,59.3611,132.5,28.81,0.84,
1990-09-26,59.3611,132.5,28.19,0.84,
1990-09-27,59.3611,132.5,28.67,0.86,
1990-09-28,59.3611,132.5,29.11,0.8,
1990-10-01,58.9798,133.4,28.06,0.77,
