Date,CEMB,EMB,EWA,EWC,EWG,EWJ,EWL,EWN,EWQ,EWT,EWU,EWY,FXI,HYG,IEF,IGLB,IGSB,INDY,IVV,LQD,SHV,SHY,TIP,TLT
2019-01-24,35.06581115722656,75.91377258300781,15.194618225097656,22.562931060791016,21.807279586791992,45.50148391723633,28.34267234802246,23.401668548583984,21.84219741821289,21.01413345336914,23.165102005004883,53.95598602294922,34.83217239379883,56.715187072753906,87.14196014404297,41.819183349609375,41.313926696777344,28.568967819213867,235.76513671875,88.18251037597656,90.82054901123047,70.71498107910156,86.44293975830078,97.85167694091797
2019-01-25,35.0156135559082,75.84336853027344,15.46581745147705,22.87224578857422,22.219511032104492,45.996253967285156,28.334096908569336,23.791410446166992,22.204090118408203,21.352231979370117,23.3236141204834,55.50408935546875,35.488277435302734,56.85663604736328,86.94097137451172,41.753700256347656,41.29804992675781,28.413393020629883,237.86363220214844,88.25923919677734,90.82054901123047,70.66426849365234,86.30919647216797,97.38307189941406
2019-01-28,34.97258377075195,75.498291015625,15.390486717224121,22.829282760620117,22.203022003173828,45.66355895996094,28.31694984436035,23.75752067565918,22.171918869018555,21.157176971435547,23.157554626464844,55.03178024291992,35.193870544433594,56.7690544128418,86.96609497070312,41.724571228027344,41.29804992675781,27.99578857421875,235.9518585205078,88.24385833740234,90.82054901123047,70.67271423339844,86.191162109375,97.28609466552734
2019-01-29,34.92955017089844,75.56169891357422,15.33775520324707,22.96675682067871,22.145309448242188,45.70621109008789,28.411256790161133,23.85919189453125,22.324716567993164,20.955615997314453,23.316064834594727,55.329158782958984,35.193870544433594,56.73538589477539,87.21727752685547,41.83375549316406,41.35366439819336,27.815645217895508,235.62281799316406,88.43563842773438,90.81232452392578,70.70655822753906,86.44293975830078,97.77896881103516
2019-01-30,35.1877555847168,76.09685516357422,15.586352348327637,23.16438102722168,22.268978118896484,46.218040466308594,28.548423767089844,24.11337661743164,22.654443740844727,21.29371452331543,23.625534057617188,56.99095916748047,35.81632614135742,57.186676025390625,87.41825866699219,42.08845901489258,41.43305969238281,28.126798629760742,239.40199279785156,88.84225463867188,90.8370132446289,70.79953002929688,86.91513061523438,97.70623779296875
2019-01-31,35.08734130859375,76.67436981201172,15.51101303100586,23.241708755493164,22.087594985961914,46.303348541259766,28.565574645996094,24.00322914123535,22.63835906982422,21.64481544494629,23.768951416015625,56.60612487792969,36.2873649597168,57.328128814697266,87.82020568847656,42.488746643066406,41.52836990356445,28.54440689086914,241.46495056152344,89.46360778808594,90.86986541748047,70.85868835449219,87.40303039550781,98.54654693603516
2019-02-01,35.191741943359375,76.78179168701172,15.488418579101562,23.31044578552246,22.104082107543945,46.11567306518555,28.454120635986328,24.096431732177734,22.718778610229492,21.46926498413086,23.851978302001953,56.011375427246094,35.950904846191406,57.30032730102539,87.35027313232422,42.36016082763672,41.49971008300781,28.17593002319336,241.59828186035156,89.25048828125,90.87646484375,70.77572631835938,87.09612274169922,97.95132446289062
2019-02-04,35.26373291015625,76.52018737792969,15.616482734680176,23.37059211730957,22.112329483032227,46.218040466308594,28.57414436340332,24.223522186279297,22.71073341369629,21.605802536010742,23.91990852355957,56.195037841796875,35.99296188354492,57.435726165771484,87.15727996826172,42.265201568603516,41.45195770263672,28.331504821777344,243.3323211669922,89.12738037109375,90.87646484375,70.77572631835938,86.92296600341797,97.51404571533203
2019-02-05,35.357337951660156,77.02928924560547,15.872611999511719,23.5080623626709,22.3844051361084,46.40570831298828,28.805614471435547,24.460758209228516,22.919832229614258,21.846372604370117,24.13125991821289,57.06092834472656,36.514469146728516,57.638702392578125,87.30831909179688,42.528202056884766,41.459903717041016,28.519838333129883,244.37269592285156,89.4890365600586,90.86824035644531,70.77572631835938,87.04105377197266,97.95944213867188
2019-02-06,35.24213409423828,76.63330841064453,15.691816329956055,23.37059211730957,22.19477653503418,46.0218391418457,28.728458404541016,24.63021469116211,22.80724334716797,21.74884605407715,24.04068374633789,56.536155700683594,36.06867218017578,57.58456802368164,87.37543487548828,42.37480163574219,41.483787536621094,28.61810302734375,244.0081024169922,89.3197250366211,90.89290618896484,70.80960845947266,86.98590850830078,98.00796508789062
