Date,IBOV,PTAX
2016-11-28,62855.0,3.4210000038146973
2016-11-29,60987.0,3.4072000980377197
2016-11-30,61906.0,3.4537999629974365
2016-12-01,59507.0,3.4063000679016113
2016-12-02,60316.0,3.572999954223633
2016-12-05,59832.0,3.4746999740600586
2016-12-06,61088.0,3.4200000762939453
2016-12-07,61414.0,3.4063000679016113
2016-12-08,60677.0,3.3815999031066895
2016-12-09,60501.0,3.373699903488159
2016-12-12,59179.0,3.377000093460083
2016-12-13,59281.0,3.3373000621795654
2016-12-14,58212.0,3.334199905395508
2016-12-15,58396.0,3.36899995803833
2016-12-16,58389.0,3.3657000064849854
2016-12-19,57111.0,3.390399932861328
2016-12-20,57583.0,3.3638999462127686
2016-12-21,57647.0,3.353100061416626
2016-12-22,57255.0,3.3254001140594482
2016-12-23,57937.0,3.28629994392395
2016-12-26,58620.0,3.2695000171661377
2016-12-27,58697.0,3.2695999145507812
2016-12-28,59782.0,3.269399881362915
2016-12-29,60227.0,3.2825000286102295
2016-12-30,,3.2523000240325928
2017-01-02,59589.0,3.253200054168701
2017-01-03,61814.0,3.2839999198913574
2017-01-04,61589.0,3.2634999752044678
2017-01-05,62071.0,3.214099884033203
2017-01-06,61665.0,3.197700023651123
2017-01-09,61700.0,3.2221999168395996
2017-01-10,62132.0,3.195499897003174
2017-01-11,62446.0,3.194499969482422
2017-01-12,63954.0,3.1963000297546387
2017-01-13,63652.0,3.186800003051758
2017-01-16,63831.0,3.186800003051758
2017-01-17,64354.0,3.240499973297119
2017-01-18,64150.0,3.2098000049591064
2017-01-19,63951.0,3.229599952697754
2017-01-20,64521.0,3.1949000358581543
2017-01-23,65749.0,3.1422998905181885
2017-01-24,65840.0,3.1617000102996826
2017-01-25,,3.1686999797821045
2017-01-26,66191.0,3.1684999465942383
2017-01-27,66034.0,3.176100015640259
2017-01-30,64302.0,3.109600067138672
2017-01-31,64671.0,3.125499963760376
2017-02-01,64836.0,3.150099992752075
2017-02-02,64578.0,3.128000020980835
2017-02-03,64954.0,3.122499942779541
2017-02-06,63993.0,3.119499921798706
2017-02-07,64199.0,3.1136999130249023
2017-02-08,64835.0,3.1166999340057373
2017-02-09,64965.0,3.1159000396728516
2017-02-10,66125.0,3.1287999153137207
2017-02-13,66968.0,3.107100009918213
2017-02-14,66713.0,3.110100030899048
2017-02-15,67976.0,3.081199884414673
2017-02-16,67814.0,3.0560998916625977
2017-02-17,67748.0,3.0875000953674316
2017-02-20,68533.0,3.0954999923706055
2017-02-21,69052.0,3.0855000019073486
2017-02-22,68590.0,3.093899965286255
2017-02-23,67461.0,3.062299966812134
2017-02-24,66662.0,3.06030011177063
2017-02-27,,3.094599962234497
2017-02-28,,3.105299949645996
2017-03-01,66989.0,3.1080000400543213
2017-03-02,65855.0,3.088200092315674
2017-03-03,66786.0,3.154599905014038
2017-03-06,66341.0,3.119999885559082
2017-03-07,65742.0,3.137200117111206
2017-03-08,64718.0,3.1159000396728516
2017-03-09,64585.0,3.1593000888824463
2017-03-10,64675.0,3.1912999153137207
2017-03-13,65534.0,3.1475000381469727
2017-03-14,64699.0,3.152400016784668
2017-03-15,66235.0,3.1637001037597656
2017-03-16,65783.0,3.099900007247925
2017-03-17,64210.0,3.11929988861084
2017-03-20,64884.0,3.0866000652313232
2017-03-21,62980.0,3.071000099182129
2017-03-22,63521.0,3.0868000984191895
2017-03-23,63531.0,3.0848000049591064
2017-03-24,63854.0,3.1380999088287354
2017-03-27,64308.0,3.1096999645233154
2017-03-28,64640.0,3.125200033187866
2017-03-29,65528.0,3.138400077819824
2017-03-30,65266.0,3.1221001148223877
2017-03-31,64984.0,3.147700071334839
2017-04-03,65211.0,3.121799945831299
2017-04-04,65769.0,3.11299991607666
2017-04-05,64775.0,3.095599889755249
2017-04-06,64223.0,3.1196000576019287
2017-04-07,64593.0,3.1414999961853027
2017-04-10,64650.0,3.144700050354004
2017-04-11,64360.0,3.1317999362945557
2017-04-12,63892.0,3.1368000507354736
2017-04-13,62826.0,3.123500108718872
2017-04-14,,3.142400026321411
2017-04-17,64335.0,3.143699884414673
2017-04-18,64159.0,3.1303000450134277
2017-04-19,63407.0,3.1064999103546143
2017-04-20,63761.0,3.1482999324798584
2017-04-21,,3.1470999717712402
2017-04-24,64389.0,3.1468000411987305
2017-04-25,65148.0,3.127000093460083
2017-04-26,64862.0,3.147200107574463
2017-04-27,64677.0,3.171099901199341
2017-04-28,65403.0,3.1810998916625977
2017-05-01,,3.176100015640259
2017-05-02,66722.0,3.175100088119507
2017-05-03,66094.0,3.1501998901367188
2017-05-04,64863.0,3.162100076675415
2017-05-05,65710.0,3.1849000453948975
2017-05-08,65526.0,3.1777000427246094
2017-05-09,66278.0,3.1963999271392822
2017-05-10,67350.0,3.186800003051758
2017-05-11,67538.0,3.1656999588012695
2017-05-12,68222.0,3.1389999389648438
2017-05-15,68474.0,3.1777000427246094
2017-05-16,68684.0,3.1082000732421875
2017-05-17,67540.0,3.0957999229431152
2017-05-18,61597.0,3.1333999633789062
2017-05-19,62639.0,3.36899995803833
2017-05-22,61673.0,3.2532999515533447
2017-05-23,62662.0,3.265399932861328
2017-05-24,63257.0,3.2685999870300293
2017-05-25,63227.0,3.274199962615967
2017-05-26,64085.0,3.2734999656677246
2017-05-29,63761.0,3.1777000427246094
2017-05-30,63962.0,3.2553999423980713
2017-05-31,62711.0,3.256200075149536
2017-06-01,62289.0,3.225100040435791
2017-06-02,62511.0,3.249000072479248
2017-06-05,62450.0,3.2492001056671143
2017-06-06,62955.0,3.296099901199341
2017-06-07,63171.0,3.2760000228881836
2017-06-08,62756.0,3.2672998905181885
2017-06-09,62211.0,3.2595999240875244
2017-06-12,61700.0,3.1777000427246094
2017-06-13,61829.0,3.316699981689453
2017-06-14,61923.0,3.3143999576568604
2017-06-15,,3.272599935531616
2017-06-16,61626.0,3.2736001014709473
2017-06-19,62014.0,3.288599967956543
2017-06-20,60766.0,3.281100034713745
2017-06-21,60762.0,3.325500011444092
2017-06-22,61272.0,3.333400011062622
2017-06-23,61087.0,3.3396999835968018
2017-06-26,62188.0,3.3415000438690186
2017-06-27,61675.0,3.294800043106079
2017-06-28,62018.0,3.312000036239624
2017-06-29,62239.0,3.2795000076293945
2017-06-30,62900.0,3.3027000427246094
2017-07-03,63280.0,3.1777000427246094
2017-07-04,63232.0,3.30049991607666
2017-07-05,63154.0,3.3092000484466553
2017-07-06,62470.0,3.2869999408721924
2017-07-07,62322.0,3.297300100326538
2017-07-10,63025.0,3.1777000427246094
2017-07-11,63832.0,
2017-07-12,64836.0,3.2530999183654785
2017-07-13,65178.0,3.2067999839782715
2017-07-14,65436.0,3.2100000381469727
2017-07-17,65212.0,3.1777000427246094
2017-07-18,65338.0,3.1812000274658203
2017-07-19,65180.0,3.1526999473571777
2017-07-20,64938.0,3.147700071334839
2017-07-21,64684.0,3.1184000968933105
2017-07-24,65100.0,3.1777000427246094
2017-07-25,65668.0,3.144399881362915
2017-07-26,65011.0,3.1712000370025635
2017-07-27,65277.0,3.137500047683716
2017-07-28,65497.0,3.152600049972534
2017-07-31,65920.0,3.1777000427246094
2017-08-01,66516.0,3.1257998943328857
2017-08-02,67136.0,3.12280011177063
2017-08-03,66777.0,3.1122000217437744
2017-08-04,66898.0,3.1115000247955322
2017-08-07,67940.0,3.129300117492676
2017-08-08,67899.0,3.1242001056671143
2017-08-09,67671.0,3.1259000301361084
2017-08-10,66992.0,3.1522998809814453
2017-08-11,67359.0,3.1735999584198
2017-08-14,68285.0,3.1777000427246094
2017-08-15,68355.0,3.1872000694274902
2017-08-16,68594.0,3.16759991645813
2017-08-17,67977.0,3.151400089263916
2017-08-18,68715.0,3.17330002784729
2017-08-21,68635.0,3.1777000427246094
2017-08-22,70011.0,3.1630001068115234
2017-08-23,70478.0,3.1605000495910645
2017-08-24,71133.0,3.1393001079559326
2017-08-25,71074.0,3.1465001106262207
2017-08-28,71017.0,3.1586999893188477
2017-08-29,71330.0,3.165800094604492
2017-08-30,70886.0,3.1642000675201416
2017-08-31,70835.0,3.158799886703491
2017-09-01,71923.0,3.1459999084472656
2017-09-04,72129.0,3.1777000427246094
2017-09-05,72151.0,3.139400005340576
2017-09-06,73412.0,3.115799903869629
2017-09-07,,3.097899913787842
2017-09-08,73079.0,3.097599983215332
2017-09-11,74319.0,3.1777000427246094
2017-09-12,74539.0,3.0996999740600586
2017-09-13,74788.0,3.1219000816345215
2017-09-14,74657.0,3.1315999031066895
2017-09-15,75757.0,3.1180999279022217
2017-09-18,75990.0,3.1096999645233154
2017-09-19,75974.0,3.1349000930786133
2017-09-20,76004.0,3.1328001022338867
2017-09-21,75604.0,3.1305999755859375
2017-09-22,75390.0,3.134500026702881
2017-09-25,74443.0,3.123500108718872
2017-09-26,74319.0,3.1572999954223633
2017-09-27,73797.0,3.1638998985290527
2017-09-28,73567.0,3.1919000148773193
2017-09-29,74294.0,3.1809000968933105
2017-10-02,74360.0,3.1633999347686768
2017-10-03,76763.0,3.152899980545044
2017-10-04,76591.0,3.1407999992370605
2017-10-05,76618.0,3.13319993019104
2017-10-06,76055.0,3.152400016784668
2017-10-09,75727.0,3.1554999351501465
2017-10-10,76897.0,3.186800003051758
2017-10-11,76660.0,3.177799940109253
2017-10-12,,3.1696999073028564
2017-10-13,76990.0,3.1689999103546143
2017-10-16,76892.0,3.146199941635132
2017-10-17,76201.0,3.170300006866455
2017-10-18,76591.0,3.156100034713745
2017-10-19,76283.0,3.170099973678589
2017-10-20,76391.0,3.164900064468384
2017-10-23,75413.0,3.1909000873565674
2017-10-24,76350.0,3.2344000339508057
2017-10-25,76671.0,3.2425999641418457
2017-10-26,75896.0,3.2311999797821045
2017-10-27,75976.0,3.2864999771118164
2017-10-30,74800.0,3.234800100326538
2017-10-31,74308.0,3.2873001098632812
2017-11-01,73824.0,3.2695999145507812
2017-11-02,,3.266200065612793
2017-11-03,73915.0,3.2646000385284424
2017-11-06,74311.0,3.29259991645813
2017-11-07,72415.0,3.2479000091552734
2017-11-08,74363.0,3.2701001167297363
2017-11-09,72931.0,3.251300096511841
2017-11-10,72166.0,3.248699903488159
2017-11-13,72475.0,3.276400089263916
2017-11-14,70827.0,3.275899887084961
2017-11-15,,3.3118999004364014
2017-11-16,72512.0,
2017-11-17,73437.0,3.2706000804901123
2017-11-20,,3.254499912261963
2017-11-21,74595.0,3.253999948501587
2017-11-22,74519.0,3.2572999000549316
2017-11-23,74487.0,3.222899913787842
2017-11-24,74157.0,3.2202999591827393
2017-11-27,74059.0,3.2328999042510986
2017-11-28,74140.0,3.2263998985290527
2017-11-29,72700.0,3.209700107574463
2017-11-30,71971.0,3.244800090789795
2017-12-01,72264.0,3.271199941635132
2017-12-04,73090.0,3.2574000358581543
2017-12-05,72546.0,3.2425999641418457
2017-12-06,73268.0,3.240299940109253
2017-12-07,72487.0,3.234299898147583
2017-12-08,72732.0,3.2871999740600586
2017-12-11,72800.0,3.2878000736236572
2017-12-12,73814.0,3.303299903869629
2017-12-13,72914.0,3.303100109100342
2017-12-14,72429.0,3.3085999488830566
2017-12-15,72608.0,3.340399980545044
2017-12-18,73115.0,3.2920000553131104
2017-12-19,72680.0,3.2904999256134033
2017-12-20,73367.0,3.2885000705718994
2017-12-21,75133.0,3.2964999675750732
2017-12-22,75187.0,3.30679988861084
2017-12-25,,3.3380000591278076
2017-12-26,75688.0,3.3355000019073486
2017-12-27,76073.0,3.3097000122070312
2017-12-28,76402.0,3.3132998943328857
2017-12-29,76402.0,3.3111000061035156
2018-01-01,,3.3076000213623047
2018-01-02,77891.0,3.311000108718872
2018-01-03,77995.0,3.2578001022338867
2018-01-04,78647.0,3.2355000972747803
2018-01-05,79071.0,3.233099937438965
2018-01-08,79379.0,3.226599931716919
2018-01-09,78864.0,3.239000082015991
2018-01-10,78201.0,3.246799945831299
2018-01-11,79365.0,3.2263998985290527
2018-01-12,79349.0,3.214200019836426
2018-01-15,79752.0,3.200700044631958
2018-01-16,79832.0,3.213200092315674
2018-01-17,81189.0,3.2227001190185547
2018-01-18,80963.0,3.2221999168395996
2018-01-19,81220.0,3.2051000595092773
2018-01-22,81675.0,3.194700002670288
2018-01-23,80678.0,3.200700044631958
2018-01-24,83680.0,3.2355000972747803
2018-01-25,,3.1451001167297363
2018-01-26,85531.0,3.146899938583374
2018-01-29,84698.0,3.1510000228881836
2018-01-30,84482.0,3.153599977493286
2018-01-31,84913.0,3.179500102996826
2018-02-01,85495.0,3.1847000122070312
2018-02-02,84041.0,3.1637001037597656
2018-02-05,81861.0,3.215399980545044
2018-02-06,83894.0,3.2611000537872314
2018-02-07,82767.0,3.2334001064300537
2018-02-08,81533.0,3.26990008354187
2018-02-09,80899.0,3.284600019454956
2018-02-12,,3.290800094604492
2018-02-13,,3.2939999103546143
2018-02-14,83543.0,3.2941999435424805
2018-02-15,84291.0,3.216200113296509
2018-02-16,84525.0,3.2263998985290527
2018-02-19,84793.0,3.2281999588012695
2018-02-20,85804.0,3.233099937438965
2018-02-21,86052.0,3.254300117492676
2018-02-22,86686.0,3.2676000595092773
2018-02-23,87293.0,3.248699903488159
2018-02-26,87653.0,3.2372000217437744
2018-02-27,86935.0,3.2225000858306885
2018-02-28,85481.0,3.248500108718872
2018-03-01,85378.0,3.244800090789795
2018-03-02,85761.0,3.25
2018-03-05,86023.0,3.2495999336242676
2018-03-06,85653.0,3.240999937057495
2018-03-07,85484.0,3.2079999446868896
2018-03-08,84985.0,3.2428998947143555
2018-03-09,86371.0,3.2660999298095703
2018-03-12,86900.0,3.2560999393463135
2018-03-13,86384.0,3.2602999210357666
2018-03-14,86051.0,3.258699893951416
2018-03-15,84928.0,3.258500099182129
2018-03-16,84886.0,3.282099962234497
2018-03-19,83913.0,3.280100107192993
2018-03-20,84164.0,3.28410005569458
2018-03-21,84977.0,3.3087000846862793
2018-03-22,84768.0,3.272700071334839
2018-03-23,84377.0,3.3141000270843506
2018-03-26,85088.0,3.314500093460083
2018-03-27,83808.0,3.31030011177063
2018-03-28,83874.0,3.3229000568389893
2018-03-29,85366.0,3.3192999362945557
2018-03-30,,3.303499937057495
2018-04-02,84666.0,3.302000045776367
2018-04-03,84623.0,3.3094000816345215
2018-04-04,84360.0,3.339400053024292
2018-04-05,85210.0,3.327699899673462
2018-04-06,84820.0,3.341599941253662
2018-04-09,83307.0,3.367500066757202
2018-04-10,84510.0,3.4210000038146973
2018-04-11,85246.0,3.4072999954223633
2018-04-12,85444.0,3.3731000423431396
2018-04-13,84334.0,3.4110000133514404
2018-04-16,82862.0,3.424299955368042
2018-04-17,84086.0,3.416100025177002
2018-04-18,85776.0,3.4058001041412354
2018-04-19,85824.0,3.3770999908447266
2018-04-20,85550.0,3.382699966430664
2018-04-23,85602.0,3.4137001037597656
2018-04-24,85469.0,3.448899984359741
2018-04-25,85044.0,3.4714999198913574
2018-04-26,86383.0,3.4809000492095947
2018-04-27,86445.0,3.4742000102996826
2018-04-30,86115.0,3.4581000804901123
2018-05-01,,3.5058000087738037
2018-05-02,84547.0,3.5060999393463135
2018-05-03,83288.0,3.5495998859405518
2018-05-04,83118.0,3.526599884033203
2018-05-07,82714.0,3.5255000591278076
2018-05-08,82956.0,3.5492000579833984
2018-05-09,84265.0,3.5618999004364014
2018-05-10,85861.0,3.5903000831604004
2018-05-11,85220.0,3.549499988555908
2018-05-14,85232.0,3.6029000282287598
2018-05-15,85130.0,3.6215999126434326
2018-05-16,86537.0,3.648699998855591
2018-05-17,83622.0,3.6744000911712646
2018-05-18,83082.0,3.6951000690460205
2018-05-21,81815.0,3.7383999824523926
2018-05-22,82739.0,3.6756999492645264
2018-05-23,80867.0,3.6459999084472656
2018-05-24,80122.0,3.6256000995635986
2018-05-25,78898.0,3.648099899291992
2018-05-28,75356.0,3.626199960708618
2018-05-29,76072.0,3.7342000007629395
2018-05-30,76754.0,3.724100112915039
2018-05-31,,3.722100019454956
2018-06-01,77240.0,3.7219998836517334
2018-06-04,78596.0,3.7616000175476074
2018-06-05,76642.0,3.744499921798706
2018-06-06,76117.0,3.80430006980896
2018-06-07,73851.0,3.843400001525879
2018-06-08,72942.0,3.900700092315674
2018-06-11,72308.0,3.704900026321411
2018-06-12,72754.0,3.7088000774383545
2018-06-13,72122.0,3.7149999141693115
2018-06-14,71421.0,3.7188000679016113
2018-06-15,70758.0,3.803999900817871
2018-06-18,69815.0,3.7286999225616455
2018-06-19,71394.0,3.7462000846862793
2018-06-20,72123.0,3.744999885559082
2018-06-21,70075.0,3.7690999507904053
2018-06-22,70641.0,3.7651000022888184
2018-06-25,70953.0,3.78629994392395
2018-06-26,71405.0,3.775099992752075
2018-06-27,70609.0,3.795799970626831
2018-06-28,71767.0,3.860100030899048
2018-06-29,72763.0,3.859499931335449
2018-07-02,72840.0,3.8756000995635986
2018-07-03,73668.0,3.912600040435791
2018-07-04,74743.0,3.8963000774383545
2018-07-05,74553.0,3.9110000133514404
2018-07-06,75010.0,3.931299924850464
2018-07-09,,3.8659000396728516
2018-07-10,74862.0,3.871299982070923
2018-07-11,74399.0,3.8150999546051025
2018-07-12,75856.0,3.8761000633239746
2018-07-13,76594.0,3.88070011138916
2018-07-16,76653.0,3.849400043487549
2018-07-17,78130.0,3.8559999465942383
2018-07-18,77363.0,3.835900068283081
2018-07-19,77487.0,3.8492000102996826
2018-07-20,78571.0,3.8285000324249268
2018-07-23,77996.0,3.7708001136779785
2018-07-24,79155.0,3.780400037765503
2018-07-25,80218.0,3.7460999488830566
2018-07-26,79405.0,3.6863999366760254
2018-07-27,79866.0,3.74429988861084
2018-07-30,80276.0,3.7111001014709473
2018-07-31,79220.0,3.728100061416626
2018-08-01,79302.0,3.753000020980835
2018-08-02,79637.0,3.746999979019165
2018-08-03,81435.0,3.7483999729156494
2018-08-06,81051.0,3.7023000717163086
2018-08-07,80347.0,3.734499931335449
2018-08-08,79152.0,3.750499963760376
2018-08-09,78768.0,3.7701001167297363
2018-08-10,76514.0,3.7995998859405518
2018-08-13,77496.0,3.8654000759124756
2018-08-14,78602.0,3.881999969482422
2018-08-15,77078.0,3.8643999099731445
2018-08-16,76819.0,3.900599956512451
2018-08-17,76029.0,3.903899908065796
2018-08-20,76328.0,3.9098000526428223
2018-08-21,75180.0,3.9660000801086426
2018-08-22,76902.0,4.048500061035156
2018-08-23,75634.0,4.036900043487549
2018-08-24,76262.0,4.112299919128418
2018-08-27,77930.0,4.102799892425537
2018-08-28,77473.0,4.077499866485596
2018-08-29,78389.0,4.133900165557861
2018-08-30,76404.0,4.105500221252441
2018-08-31,76678.0,4.148600101470947
2018-09-03,76193.0,4.053699970245361
2018-09-04,74712.0,4.154799938201904
2018-09-05,75092.0,4.15369987487793
2018-09-06,76416.0,4.143099784851074
2018-09-07,,4.057300090789795
2018-09-10,76436.0,4.043799877166748
2018-09-11,74657.0,4.08459997177124
2018-09-12,75125.0,4.151599884033203
2018-09-13,74687.0,4.159800052642822
2018-09-14,75429.0,4.204999923706055
2018-09-17,76789.0,4.171999931335449
2018-09-18,78314.0,4.1321001052856445
2018-09-19,78169.0,4.158400058746338
2018-09-20,78116.0,4.130300045013428
2018-09-21,79444.0,4.076000213623047
2018-09-24,77984.0,4.050000190734863
2018-09-25,78630.0,4.091300010681152
2018-09-26,78656.0,4.073599815368652
2018-09-27,80000.0,4.030799865722656
2018-09-28,79342.0,4.01200008392334
2018-10-01,78624.0,4.052700042724609
2018-10-02,81612.0,4.01639986038208
2018-10-03,83273.0,3.939500093460083
2018-10-04,82953.0,3.900399923324585
2018-10-05,82322.0,3.8738999366760254
2018-10-08,86084.0,3.8357999324798584
2018-10-09,86088.0,3.7771999835968018
2018-10-10,83679.0,3.7147998809814453
2018-10-11,82921.0,3.7548000812530518
2018-10-12,,3.7815001010894775
2018-10-15,83360.0,3.781599998474121
2018-10-16,85718.0,3.7339000701904297
2018-10-17,85764.0,3.723599910736084
2018-10-18,83847.0,3.686199903488159
2018-10-19,84220.0,3.7202999591827393
2018-10-22,85597.0,3.710900068283081
2018-10-23,85300.0,3.682300090789795
2018-10-24,83064.0,3.6923999786376953
2018-10-25,84084.0,3.731100082397461
2018-10-26,85720.0,3.704900026321411
2018-10-29,83797.0,3.6415998935699463
2018-10-30,86886.0,3.7158000469207764
2018-10-31,87424.0,3.6946001052856445
2018-11-01,88419.0,3.7207000255584717
2018-11-02,,3.6949000358581543
2018-11-05,89598.0,3.700000047683716
2018-11-06,88669.0,3.724600076675415
2018-11-07,87714.0,3.7599000930786133
2018-11-08,85620.0,3.7304000854492188
2018-11-09,85641.0,3.759200096130371
2018-11-12,85525.0,3.7293999195098877
2018-11-13,84914.0,3.766400098800659
2018-11-14,85973.0,3.8013999462127686
2018-11-15,,3.782399892807007
2018-11-16,88515.0,3.782399892807007
2018-11-19,87901.0,3.742500066757202
2018-11-20,,3.7544000148773193
2018-11-21,87269.0,3.75570011138916
2018-11-22,87477.0,3.796099901199341
2018-11-23,86230.0,3.803100109100342
2018-11-26,85547.0,3.6730000972747803
2018-11-27,87891.0,3.93969988822937
2018-11-28,89251.0,3.873500108718872
2018-11-29,89710.0,3.8492000102996826
2018-11-30,89504.0,3.8510000705718994
2018-12-03,89820.0,3.8652000427246094
2018-12-04,88624.0,3.8408000469207764
2018-12-05,89040.0,3.851099967956543
2018-12-06,88846.0,3.8673999309539795
2018-12-07,88115.0,3.8777999877929688
2018-12-10,85915.0,3.9058001041412354
2018-12-11,86420.0,3.9166998863220215
2018-12-12,86977.0,3.902600049972534
2018-12-13,87838.0,3.854099988937378
2018-12-14,87450.0,3.890700101852417
2018-12-17,86400.0,3.9154999256134033
2018-12-18,86610.0,3.897599935531616
2018-12-19,85674.0,3.910900115966797
2018-12-20,85269.0,3.896199941635132
2018-12-21,85697.0,3.838900089263916
2018-12-24,,3.843400001525879
2018-12-25,,3.902600049972534
2018-12-26,85136.0,3.9028000831604004
2018-12-27,85460.0,3.920599937438965
2018-12-28,87887.0,3.871500015258789
2018-12-31,,3.8742001056671143
2019-01-01,,3.880000114440918
2019-01-02,91012.0,3.8798999786376953
2019-01-03,91564.0,3.78629994392395
2019-01-04,91841.0,3.7551000118255615
2019-01-07,91699.0,3.6612000465393066
2019-01-08,92032.0,3.734100103378296
2019-01-09,93613.0,3.712399959564209
2019-01-10,93806.0,3.680000066757202
2019-01-11,93658.0,3.707900047302246
2019-01-14,94474.0,3.659600019454956
2019-01-15,94056.0,3.697499990463257
2019-01-16,94393.0,3.716399908065796
2019-01-17,95351.0,3.734299898147583
2019-01-18,96097.0,3.7488999366760254
2019-01-21,96010.0,3.750200033187866
2019-01-22,95103.0,3.7513999938964844
2019-01-23,96558.0,3.812000036239624
2019-01-24,97677.0,3.7623000144958496
2019-01-25,,3.7697999477386475
2019-01-28,95444.0,3.7695999145507812
2019-01-29,95639.0,3.7595999240875244
2019-01-30,96996.0,3.7184998989105225
2019-01-31,97394.0,3.6814000606536865
2019-02-01,97861.0,3.6428000926971436
2019-02-04,98589.0,3.6572999954223633
2019-02-05,98311.0,3.6670000553131104
2019-02-06,94636.0,3.668299913406372
2019-02-07,94406.0,3.694700002670288
2019-02-08,95343.0,3.714900016784668
2019-02-11,94413.0,3.728600025177002
2019-02-12,96168.0,3.755199909210205
2019-02-13,95842.0,3.7079999446868896
2019-02-14,98015.0,3.753200054168701
2019-02-15,97526.0,3.7219998836517334
2019-02-18,96510.0,3.6468000411987305
2019-02-19,97659.0,3.7316999435424805
2019-02-20,96545.0,3.7219998836517334
2019-02-21,96932.0,3.7239999771118164
2019-02-22,97886.0,3.7664999961853027
2019-02-25,97240.0,3.746299982070923
2019-02-26,97603.0,3.7504000663757324
2019-02-27,97307.0,3.7471001148223877
2019-02-28,95584.0,3.727299928665161
2019-03-01,94604.0,3.747499942779541
2019-03-04,,3.721400022506714
2019-03-05,,3.7741000652313232
2019-03-06,94217.0,3.774399995803833
2019-03-07,94340.0,3.8368000984191895
2019-03-08,95365.0,3.86929988861084
2019-03-11,98027.0,3.8134000301361084
2019-03-12,97828.0,3.8373000621795654
2019-03-13,98904.0,3.8115999698638916
2019-03-14,98605.0,3.8132998943328857
2019-03-15,99137.0,3.8405001163482666
2019-03-18,99994.0,3.812999963760376
2019-03-19,99588.0,3.7899999618530273
2019-03-20,98041.0,3.7876999378204346
2019-03-21,96729.0,3.774199962615967
2019-03-22,93735.0,3.7909998893737793
2019-03-25,93662.0,3.9059998989105225
2019-03-26,95307.0,3.853600025177002
2019-03-27,91903.0,3.875
2019-03-28,94389.0,3.9881999492645264
2019-03-29,95415.0,3.897700071334839
2019-04-01,96054.0,3.922499895095825
2019-04-02,95387.0,3.8485000133514404
2019-04-03,94491.0,3.852299928665161
2019-04-04,96313.0,3.868299961090088
2019-04-05,97108.0,3.8559000492095947
2019-04-08,97369.0,3.874000072479248
2019-04-09,96292.0,3.8482000827789307
2019-04-10,95953.0,3.8480000495910645
2019-04-11,94755.0,3.8239998817443848
2019-04-12,92875.0,3.855799913406372
2019-04-15,93083.0,3.8803000450134277
2019-04-16,94333.0,3.8703999519348145
2019-04-17,93285.0,3.9038000106811523
2019-04-18,94578.0,3.9367001056671143
2019-04-19,,3.9267001152038574
2019-04-22,94588.0,3.934499979019165
2019-04-23,95923.0,3.9340999126434326
2019-04-24,95045.0,3.918299913406372
2019-04-25,96552.0,3.9895999431610107
2019-04-26,96236.0,3.952699899673462
2019-04-29,96188.0,3.9291999340057373
2019-04-30,96353.0,3.9442999362945557
2019-05-01,,3.9168999195098877
2019-05-02,95528.0,3.919300079345703
2019-05-03,96008.0,3.966200113296509
2019-05-06,95009.0,3.9365999698638916
2019-05-07,94389.0,3.9681999683380127
2019-05-08,95597.0,3.9686999320983887
2019-05-09,94808.0,3.926300048828125
2019-05-10,94258.0,3.9453999996185303
2019-05-13,91727.0,3.959700107574463
2019-05-14,92092.0,3.990499973297119
2019-05-15,91623.0,3.975100040435791
2019-05-16,90024.0,3.9999001026153564
2019-05-17,89993.0,4.046199798583984
2019-05-20,91946.0,4.097400188446045
2019-05-21,94485.0,4.094900131225586
2019-05-22,94361.0,
2019-05-23,93910.0,4.036799907684326
2019-05-24,93628.0,4.038700103759766
2019-05-27,94864.0,4.021200180053711
2019-05-28,96393.0,4.042099952697754
2019-05-29,96567.0,4.023600101470947
2019-05-30,97457.0,3.973400115966797
2019-05-31,97030.0,3.9800000190734863
2019-06-03,97020.0,3.9242000579833984
2019-06-04,97380.0,3.8840999603271484
2019-06-05,95999.0,3.853600025177002
2019-06-06,97205.0,3.8794000148773193
2019-06-07,97821.0,3.8784000873565674
2019-06-10,97467.0,3.876499891281128
2019-06-11,98960.0,3.884500026702881
2019-06-12,98321.0,3.85509991645813
2019-06-13,98774.0,3.8659000396728516
2019-06-14,98040.0,3.8482000827789307
2019-06-17,97623.0,3.8945000171661377
2019-06-18,99404.0,3.88700008392334
2019-06-19,100303.0,3.859499931335449
2019-06-20,,3.835400104522705
2019-06-21,102013.0,3.8376998901367188
2019-06-24,102062.0,3.820499897003174
2019-06-25,100093.0,3.8255999088287354
2019-06-26,100689.0,3.8454999923706055
2019-06-27,100724.0,3.842900037765503
2019-06-28,100967.0,3.815999984741211
2019-07-01,101340.0,3.8494999408721924
2019-07-02,100605.0,3.839600086212158
2019-07-03,102043.0,3.843899965286255
2019-07-04,103636.0,3.825000047683716
2019-07-05,104089.0,3.800800085067749
2019-07-08,104530.0,3.8190999031066895
2019-07-09,,3.799099922180176
2019-07-10,105817.0,3.7990000247955322
2019-07-11,105146.0,3.7502999305725098
2019-07-12,103906.0,3.7548000812530518
2019-07-15,103803.0,3.7344000339508057
2019-07-16,103775.0,3.753700017929077
2019-07-17,103856.0,3.767199993133545
2019-07-18,104717.0,3.7618000507354736
2019-07-19,103452.0,3.717400074005127
